iso3,category,indicator,value,unit,year,source
HRV,geography,population_density,68.8,people/km²,2025,UN via Our World in Data
SLE,geography,population_density,122.2,people/km²,2025,UN via Our World in Data
CUB,geography,population_density,105.4,people/km²,2025,UN via Our World in Data
SYC,geography,population_density,288.7,people/km²,2025,UN via Our World in Data
CUW,geography,population_density,417.8,people/km²,2025,UN via Our World in Data
SRB,geography,population_density,79.5,people/km²,2025,UN via Our World in Data
CYP,geography,population_density,148.3,people/km²,2025,UN via Our World in Data
SEN,geography,population_density,98.3,people/km²,2025,UN via Our World in Data
CZE,geography,population_density,137.4,people/km²,2025,UN via Our World in Data
SAU,geography,population_density,16.1,people/km²,2025,UN via Our World in Data
COD,geography,population_density,49.8,people/km²,2025,UN via Our World in Data
STP,geography,population_density,250.3,people/km²,2025,UN via Our World in Data
DNK,geography,population_density,150.1,people/km²,2025,UN via Our World in Data
SMR,geography,population_density,560.0,people/km²,2025,UN via Our World in Data
DJI,geography,population_density,51.1,people/km²,2025,UN via Our World in Data
WSM,geography,population_density,78.9,people/km²,2025,UN via Our World in Data
DMA,geography,population_density,87.9,people/km²,2025,UN via Our World in Data
VCT,geography,population_density,256.2,people/km²,2025,UN via Our World in Data
DOM,geography,population_density,242.4,people/km²,2025,UN via Our World in Data
SPM,geography,population_density,24.3,people/km²,2025,UN via Our World in Data
MAF,geography,population_density,499.3,people/km²,2025,UN via Our World in Data
LCA,geography,population_density,295.3,people/km²,2025,UN via Our World in Data
ALB,geography,population_density,101.1,people/km²,2025,UN via Our World in Data
CRI,geography,population_density,100.9,people/km²,2025,UN via Our World in Data
SVK,geography,population_density,113.9,people/km²,2025,UN via Our World in Data
COK,geography,population_density,55.3,people/km²,2025,UN via Our World in Data
BFA,geography,population_density,88.0,people/km²,2025,UN via Our World in Data
CHE,geography,population_density,227.0,people/km²,2025,UN via Our World in Data
BDI,geography,population_density,560.4,people/km²,2025,UN via Our World in Data
KHM,geography,population_density,101.1,people/km²,2025,UN via Our World in Data
SWE,geography,population_density,26.2,people/km²,2025,UN via Our World in Data
CMR,geography,population_density,63.2,people/km²,2025,UN via Our World in Data
SUR,geography,population_density,4.1,people/km²,2025,UN via Our World in Data
CAN,geography,population_density,4.6,people/km²,2025,UN via Our World in Data
SDN,geography,population_density,27.7,people/km²,2025,UN via Our World in Data
CPV,geography,population_density,130.9,people/km²,2025,UN via Our World in Data
LKA,geography,population_density,375.5,people/km²,2025,UN via Our World in Data
CYM,geography,population_density,316.1,people/km²,2025,UN via Our World in Data
DZA,geography,population_density,19.9,people/km²,2025,UN via Our World in Data
ESP,geography,population_density,95.8,people/km²,2025,UN via Our World in Data
TCD,geography,population_density,16.7,people/km²,2025,UN via Our World in Data
SSD,geography,population_density,19.3,people/km²,2025,UN via Our World in Data
KOR,geography,population_density,529.4,people/km²,2025,UN via Our World in Data
CHL,geography,population_density,26.7,people/km²,2025,UN via Our World in Data
CHN,geography,population_density,150.8,people/km²,2025,UN via Our World in Data
ZAF,geography,population_density,53.4,people/km²,2025,UN via Our World in Data
COL,geography,population_density,48.2,people/km²,2025,UN via Our World in Data
SOM,geography,population_density,31.3,people/km²,2025,UN via Our World in Data
COM,geography,population_density,474.4,people/km²,2025,UN via Our World in Data
SLB,geography,population_density,30.0,people/km²,2025,UN via Our World in Data
COG,geography,population_density,19.0,people/km²,2025,UN via Our World in Data
SVN,geography,population_density,105.1,people/km²,2025,UN via Our World in Data
CAF,geography,population_density,8.8,people/km²,2025,UN via Our World in Data
ZWE,geography,population_density,43.8,people/km²,2025,UN via Our World in Data
NAM,geography,land_area_km2,823290.0,km²,2023,World Bank via Our World in Data
ESP,geography,land_area_km2,499697.0,km²,2023,World Bank via Our World in Data
LKA,geography,land_area_km2,61860.0,km²,2023,World Bank via Our World in Data
PRK,geography,land_area_km2,120410.0,km²,2023,World Bank via Our World in Data
TGO,geography,land_area_km2,54390.0,km²,2023,World Bank via Our World in Data
NRU,geography,land_area_km2,20.0,km²,2023,World Bank via Our World in Data
SLB,geography,land_area_km2,27990.0,km²,2023,World Bank via Our World in Data
SVN,geography,land_area_km2,20134.0,km²,2023,World Bank via Our World in Data
BHS,geography,land_area_km2,10010.0,km²,2023,World Bank via Our World in Data
NGA,geography,land_area_km2,910770.0,km²,2023,World Bank via Our World in Data
NCL,geography,land_area_km2,18280.0,km²,2023,World Bank via Our World in Data
ZAF,geography,land_area_km2,1213090.0,km²,2023,World Bank via Our World in Data
YEM,geography,land_area_km2,527970.0,km²,2023,World Bank via Our World in Data
NZL,geography,land_area_km2,263310.0,km²,2023,World Bank via Our World in Data
KOR,geography,land_area_km2,97600.0,km²,2023,World Bank via Our World in Data
NLD,geography,land_area_km2,33670.0,km²,2023,World Bank via Our World in Data
THA,geography,land_area_km2,510890.0,km²,2023,World Bank via Our World in Data
SUR,geography,land_area_km2,160508.0,km²,2023,World Bank via Our World in Data
NPL,geography,land_area_km2,143350.0,km²,2023,World Bank via Our World in Data
AFG,geography,land_area_km2,652230.0,km²,2023,World Bank via Our World in Data
NER,geography,land_area_km2,1266700.0,km²,2023,World Bank via Our World in Data
AZE,geography,land_area_km2,82650.0,km²,2023,World Bank via Our World in Data
SOM,geography,land_area_km2,627340.0,km²,2023,World Bank via Our World in Data
SSD,geography,land_area_km2,631930.0,km²,2023,World Bank via Our World in Data
NIC,geography,land_area_km2,120340.0,km²,2023,World Bank via Our World in Data
AUT,geography,land_area_km2,82520.0,km²,2023,World Bank via Our World in Data
KNA,geography,land_area_km2,260.0,km²,2023,World Bank via Our World in Data
SVK,geography,land_area_km2,48080.0,km²,2023,World Bank via Our World in Data
POL,geography,land_area_km2,306270.0,km²,2023,World Bank via Our World in Data
STP,geography,land_area_km2,960.0,km²,2023,World Bank via Our World in Data
TJK,geography,land_area_km2,138790.0,km²,2023,World Bank via Our World in Data
ARG,geography,land_area_km2,2736690.0,km²,2023,World Bank via Our World in Data
SMR,geography,land_area_km2,60.0,km²,2023,World Bank via Our World in Data
PRT,geography,land_area_km2,91606.0,km²,2023,World Bank via Our World in Data
AND,geography,land_area_km2,470.0,km²,2023,World Bank via Our World in Data
PRI,geography,land_area_km2,8870.0,km²,2023,World Bank via Our World in Data
WSM,geography,land_area_km2,2780.0,km²,2023,World Bank via Our World in Data
QAT,geography,land_area_km2,11490.0,km²,2023,World Bank via Our World in Data
SYR,geography,land_area_km2,183630.0,km²,2023,World Bank via Our World in Data
CHE,geography,land_area_km2,39510.0,km²,2023,World Bank via Our World in Data
ROU,geography,land_area_km2,230080.0,km²,2023,World Bank via Our World in Data
VCT,geography,land_area_km2,390.0,km²,2023,World Bank via Our World in Data
RUS,geography,land_area_km2,16376870.0,km²,2023,World Bank via Our World in Data
MAF,geography,land_area_km2,50.0,km²,2023,World Bank via Our World in Data
ZMB,geography,land_area_km2,743390.0,km²,2023,World Bank via Our World in Data
ATG,geography,land_area_km2,440.0,km²,2023,World Bank via Our World in Data
AGO,geography,land_area_km2,1246700.0,km²,2023,World Bank via Our World in Data
RWA,geography,land_area_km2,24670.0,km²,2023,World Bank via Our World in Data
LCA,geography,land_area_km2,610.0,km²,2023,World Bank via Our World in Data
PHL,geography,land_area_km2,298170.0,km²,2023,World Bank via Our World in Data
SAU,geography,land_area_km2,2149690.0,km²,2023,World Bank via Our World in Data
PER,geography,land_area_km2,1280000.0,km²,2023,World Bank via Our World in Data
ARM,geography,land_area_km2,28199.0,km²,2023,World Bank via Our World in Data
ALB,geography,land_area_km2,27400.0,km²,2023,World Bank via Our World in Data
MNP,geography,land_area_km2,460.0,km²,2023,World Bank via Our World in Data
SXM,geography,land_area_km2,34.0,km²,2023,World Bank via Our World in Data
NOR,geography,land_area_km2,364270.0,km²,2023,World Bank via Our World in Data
SGP,geography,land_area_km2,718.0,km²,2023,World Bank via Our World in Data
OMN,geography,land_area_km2,309500.0,km²,2023,World Bank via Our World in Data
AUS,geography,land_area_km2,7692020.0,km²,2023,World Bank via Our World in Data
PAK,geography,land_area_km2,770880.0,km²,2023,World Bank via Our World in Data
SLE,geography,land_area_km2,72180.0,km²,2023,World Bank via Our World in Data
PLW,geography,land_area_km2,460.0,km²,2023,World Bank via Our World in Data
MKD,geography,land_area_km2,25220.0,km²,2023,World Bank via Our World in Data
TZA,geography,land_area_km2,885800.0,km²,2023,World Bank via Our World in Data
SWE,geography,land_area_km2,407270.0,km²,2023,World Bank via Our World in Data
ABW,geography,land_area_km2,180.0,km²,2023,World Bank via Our World in Data
PSE,geography,land_area_km2,6025.0,km²,2023,World Bank via Our World in Data
SYC,geography,land_area_km2,460.0,km²,2023,World Bank via Our World in Data
PAN,geography,land_area_km2,74180.0,km²,2023,World Bank via Our World in Data
SRB,geography,land_area_km2,84090.0,km²,2023,World Bank via Our World in Data
PNG,geography,land_area_km2,452860.0,km²,2023,World Bank via Our World in Data
PRY,geography,land_area_km2,396012.0,km²,2023,World Bank via Our World in Data
SEN,geography,land_area_km2,192530.0,km²,2023,World Bank via Our World in Data
ASM,geography,land_area_km2,200.0,km²,2023,World Bank via Our World in Data
DZA,geography,land_area_km2,2381740.0,km²,2023,World Bank via Our World in Data
COM,geography,land_area_km2,1861.0,km²,2023,World Bank via Our World in Data
LUX,geography,land_area_km2,2574.0,km²,2023,World Bank via Our World in Data
BHR,geography,land_area_km2,800.0,km²,2023,World Bank via Our World in Data
FJI,geography,land_area_km2,18270.0,km²,2023,World Bank via Our World in Data
VUT,geography,land_area_km2,12190.0,km²,2023,World Bank via Our World in Data
CAN,geography,land_area_km2,8788700.0,km²,2023,World Bank via Our World in Data
FIN,geography,land_area_km2,303960.0,km²,2023,World Bank via Our World in Data
FRA,geography,land_area_km2,538950.0,km²,2023,World Bank via Our World in Data
PYF,geography,land_area_km2,3471.0,km²,2023,World Bank via Our World in Data
CMR,geography,land_area_km2,472710.0,km²,2023,World Bank via Our World in Data
GAB,geography,land_area_km2,257670.0,km²,2023,World Bank via Our World in Data
GMB,geography,land_area_km2,10120.0,km²,2023,World Bank via Our World in Data
GEO,geography,land_area_km2,69490.0,km²,2023,World Bank via Our World in Data
ARE,geography,land_area_km2,71020.0,km²,2023,World Bank via Our World in Data
KHM,geography,land_area_km2,176520.0,km²,2023,World Bank via Our World in Data
DEU,geography,land_area_km2,349430.0,km²,2023,World Bank via Our World in Data
GHA,geography,land_area_km2,227533.0,km²,2023,World Bank via Our World in Data
GBR,geography,land_area_km2,241930.0,km²,2023,World Bank via Our World in Data
GIB,geography,land_area_km2,10.0,km²,2023,World Bank via Our World in Data
GRC,geography,land_area_km2,128900.0,km²,2023,World Bank via Our World in Data
GRL,geography,land_area_km2,410450.0,km²,2023,World Bank via Our World in Data
GRD,geography,land_area_km2,340.0,km²,2023,World Bank via Our World in Data
GUM,geography,land_area_km2,540.0,km²,2023,World Bank via Our World in Data
BFA,geography,land_area_km2,273600.0,km²,2023,World Bank via Our World in Data
UKR,geography,land_area_km2,579400.0,km²,2023,World Bank via Our World in Data
GTM,geography,land_area_km2,107160.0,km²,2023,World Bank via Our World in Data
GIN,geography,land_area_km2,245720.0,km²,2023,World Bank via Our World in Data
BGR,geography,land_area_km2,108560.0,km²,2023,World Bank via Our World in Data
GNB,geography,land_area_km2,28120.0,km²,2023,World Bank via Our World in Data
UGA,geography,land_area_km2,200520.0,km²,2023,World Bank via Our World in Data
GUY,geography,land_area_km2,211140.0,km²,2023,World Bank via Our World in Data
HTI,geography,land_area_km2,27560.0,km²,2023,World Bank via Our World in Data
BRN,geography,land_area_km2,5270.0,km²,2023,World Bank via Our World in Data
BDI,geography,land_area_km2,25680.0,km²,2023,World Bank via Our World in Data
FRO,geography,land_area_km2,1370.0,km²,2023,World Bank via Our World in Data
ETH,geography,land_area_km2,1128499.0,km²,2023,World Bank via Our World in Data
SWZ,geography,land_area_km2,17200.0,km²,2023,World Bank via Our World in Data
UZB,geography,land_area_km2,440650.0,km²,2023,World Bank via Our World in Data
COL,geography,land_area_km2,1109500.0,km²,2023,World Bank via Our World in Data
COG,geography,land_area_km2,341500.0,km²,2023,World Bank via Our World in Data
CRI,geography,land_area_km2,51060.0,km²,2023,World Bank via Our World in Data
URY,geography,land_area_km2,175020.0,km²,2023,World Bank via Our World in Data
